categories,id_on_platform,full_categories,name,description,product_id,length,width,height,weight,seller_name,lower_threshold,upper_threshold,coefficient,percent,trading_scheme,delivery_location,price,acquiring,fbo_fulfillment_amount,fbo_direct_flow_trans_min_amount,fbo_direct_flow_trans_max_amount,fbo_deliv_to_customer_amount,fbo_return_flow_amount,fbo_return_flow_trans_min_amount,fbo_return_flow_trans_max_amount,fbs_first_mile_min_amount,fbs_first_mile_max_amount,fbs_direct_flow_trans_min_amount,fbs_direct_flow_trans_max_amount,fbs_deliv_to_customer_amount,fbs_return_flow_amount,fbs_return_flow_trans_min_amount,fbs_return_flow_trans_max_amount,sales_percent_fbo,sales_percent_fbs,sales_percent
Корпуса для телефонов,213680284,Miscellaneous accessories/Запчасти Access/Запчасти для телефонов Access/Корпуса для телефонов,Лоток для SIM-карты Huawei Mate 20x синий,Экран для телефона Y S5360 3'',78339,0.7,0.7,0.5,0.01,Продавец,0,0,0,0,FBS,,257.0000,3,0,0,0,14.14,50,58,58,0,25,70,70,14.14,50,70,70,18.5,19.5,19.5
Корпуса для телефонов,213680285,Miscellaneous accessories/Запчасти Access/Запчасти для телефонов Access/Корпуса для телефонов,Лоток для SIM-карты Huawei Mate 20x фиолетовый,Экран для телефона Y S5360 3'',78340,0.7,0.7,0.5,0.01,Продавец,0,0,0,0,FBS,,257.0000,3,0,0,0,14.14,50,58,58,0,25,70,70,14.14,50,70,70,18.5,19.5,19.5
Корпуса для телефонов,213680286,Miscellaneous accessories/Запчасти Access/Запчасти для телефонов Access/Корпуса для телефонов,Лоток для SIM-карты Huawei Nova 2 золотой,Экран для телефона Y S5360 3'',78345,0.7,0.7,0.5,0.01,Продавец,0,0,0,0,,,325.0000,3,0,0,0,14.19,50,58,58,0,25,70,70,14.19,50,70,70,18.5,19.5,19.5
Корпуса для телефонов,213680287,Miscellaneous accessories/Запчасти Access/Запчасти для телефонов Access/Корпуса для телефонов,Лоток для SIM-карты Huawei Mate 9 золотой,Экран для телефона Y S5360 3'',78343,0.7,0.7,0.5,0.01,Продавец,0,0,0,0,FBS,,275.0000,3,0,0,0,11.99,50,58,58,0,25,70,70,11.99,50,70,70,18.5,19.5,19.5
Корпуса для телефонов,213680288,Miscellaneous accessories/Запчасти Access/Запчасти для телефонов Access/Корпуса для телефонов,Лоток для SIM-карты Huawei Mate 20 Lite черный,Экран для телефона Y S5360 3'',78332,0.7,0.7,0.5,0.01,Продавец,0,0,0,0,FBS,,330.0000,3,0,0,0,14.14,50,58,58,0,25,70,70,14.14,50,70,70,18.5,19.5,19.5
Корпуса для телефонов,213680289,Miscellaneous accessories/Запчасти Access/Запчасти для телефонов Access/Корпуса для телефонов,Лоток для SIM-карты Huawei Mate 20 Lite синий,Экран для телефона Y S5360 3'',78334,0.7,0.7,0.5,0.01,Продавец,0,0,0,0,,,275.0000,3,0,0,0,13.7,50,58,58,0,25,70,70,13.7,50,70,70,18.5,19.5,19.5
Корпуса для телефонов,213680290,Miscellaneous accessories/Запчасти Access/Запчасти для телефонов Access/Держатели SIM-карты для телефонов,Лоток для SIM-карты Huawei Mate 30 Pro / V30 серебристый,Экран для телефона Y S5360 3'',81644,1.0,0.5,0.5,0.01,Продавец,0,0,0,0,FBS,,170.0000,2,0,0,0,9.35,50,58,58,0,25,70,70,9.35,50,70,70,18.5,19.5,19.5
Корпуса для телефонов,213680291,Miscellaneous accessories/Запчасти Access/Запчасти для телефонов Access/Корпуса для телефонов,Лоток для SIM-карты Huawei Mate 20 черный,Экран для телефона Y S5360 3'',78329,0.7,0.7,0.5,0.01,Продавец,0,0,0,0,FBS,,195.0000,3,0,0,0,10.73,50,58,58,0,25,70,70,10.73,50,70,70,18.5,19.5,19.5
Корпуса для телефонов,213680292,Miscellaneous accessories/Запчасти Access/Запчасти для телефонов Access/Корпуса для телефонов,Лоток для SIM-карты Huawei Mate 20 Pro серый,Экран для телефона Y S5360 3'',78336,0.7,0.7,0.5,0.01,Продавец,0,0,0,0,FBS,,275.0000,4,0,0,0,15.13,50,58,58,0,25,70,70,15.13,50,70,70,18.5,19.5,19.5
Корпуса для телефонов,213680293,Miscellaneous accessories/Запчасти Access/Запчасти для телефонов Access/Держатели SIM-карты для телефонов,Лоток для SIM-карты Huawei Mate 20 Pro зеленый,Экран для телефона Y S5360 3'',78337,0.7,0.7,0.5,0.01,Продавец,0,0,0,0,FBS,,320.0000,3,0,0,0,12.87,50,58,58,0,25,70,70,12.87,50,70,70,18.5,19.5,19.5
Запчасти для планшета,213683047,"Miscellaneous accessories/Запчасти Access/Запчасти для планшетных компьютеров, электронных книг Access/Запчасти для планшета",Экран для телефона HTC Desire V T328W 4'',Экран для телефона Y S5360 3'',8516,3.0,2.0,0.5,0.03,Продавец,0,0,0,0,,,1156.0000,15,0,0,0,63.58,50,63,63,0,25,76,76,63.58,50,76,76,18.5,19.5,19.5
Запчасти для планшета,213683048,"Miscellaneous accessories/Запчасти Access/Запчасти для планшетных компьютеров, электронных книг Access/Запчасти для планшета",Экран для телефона HTC Butterfly X920E X920D 5.0'',Экран для телефона Y S5360 3'',8521,3.0,2.0,0.5,0.03,Продавец,0,0,0,0,FBS,,366.0000,5,0,0,0,20.13,50,63,63,0,25,76,76,20.13,50,76,76,18.5,19.5,19.5
Запчасти для планшета,213683049,"Miscellaneous accessories/Запчасти Access/Запчасти для планшетных компьютеров, электронных книг Access/Запчасти для планшета",Матрица HSD101PWW1 F00,Экран для телефона Y S5360 3'',8584,3.0,2.0,0.5,0.15,Продавец,0,0,0,0,,,2613.0000,35,0,0,0,143.72,50,63,63,0,25,76,76,143.72,50,76,76,18.5,19.5,19.5
Запчасти для планшета,213683050,"Miscellaneous accessories/Запчасти Access/Запчасти для планшетных компьютеров, электронных книг Access/Запчасти для планшета",Экран для телефона HTC Incredible S G11 4'',Экран для телефона Y S5360 3'',8513,3.0,2.0,0.5,0.03,Продавец,0,0,0,0,,,1152.0000,15,0,0,0,63.36,50,63,63,0,25,76,76,63.36,50,76,76,18.5,19.5,19.5
Запчасти для планшета,213683051,"Miscellaneous accessories/Запчасти Access/Запчасти для планшетных компьютеров, электронных книг Access/Запчасти для планшета",Экран для телефона HTC EVO 3D G17 4.3'',Экран для телефона Y S5360 3'',8514,3.0,2.0,0.5,0.03,Продавец,0,0,0,0,,,1111.0000,15,0,0,0,61.11,50,63,63,0,25,76,76,61.11,50,76,76,18.5,19.5,19.5
Запчасти для планшета,213683052,"Miscellaneous accessories/Запчасти Access/Запчасти для планшетных компьютеров, электронных книг Access/Запчасти для планшета",Экран для телефона HTC One M7 801e 801n 4.7'',Экран для телефона Y S5360 3'',8518,3.0,2.0,0.5,0.03,Продавец,0,0,0,0,,,3070.0000,41,0,0,0,168.85,50,63,63,0,25,76,76,168.85,50,76,76,18.5,19.5,19.5
Запчасти для планшета,213683053,"Miscellaneous accessories/Запчасти Access/Запчасти для планшетных компьютеров, электронных книг Access/Запчасти для планшета",Матрица LTL101AL01-801,Экран для телефона Y S5360 3'',8647,3.0,2.0,0.5,0.15,Продавец,0,0,0,0,,,4200.0000,56,0,0,0,231,50,63,63,0,25,76,76,231,50,76,76,18.5,19.5,19.5
Запчасти для планшета,213683054,"Miscellaneous accessories/Запчасти Access/Запчасти для планшетных компьютеров, электронных книг Access/Запчасти для планшета",Экран для телефона HTC Desire SV T326E 4.3'',Экран для телефона Y S5360 3'',8517,3.0,2.0,0.5,0.03,Продавец,0,0,0,0,,,811.0000,11,0,0,0,44.61,50,63,63,0,25,76,76,44.61,50,76,76,18.5,19.5,19.5
Запчасти для планшета,213683055,"Miscellaneous accessories/Запчасти Access/Запчасти для планшетных компьютеров, электронных книг Access/Запчасти для планшета",Экран для телефона HTC HD2 T8585 4.3'',Экран для телефона Y S5360 3'',8515,3.0,2.0,0.5,0.03,Продавец,0,0,0,0,,,940.0000,13,0,0,0,51.7,50,63,63,0,25,76,76,51.7,50,76,76,18.5,19.5,19.5
Запчасти для планшета,213683056,"Miscellaneous accessories/Запчасти Access/Запчасти для планшетных компьютеров, электронных книг Access/Запчасти для планшета",Экран для телефона Nokia C1 1.8'',Экран для телефона Y S5360 3'',8554,3.0,2.0,0.5,0.03,Продавец,0,0,0,0,,,651.0000,9,0,0,0,35.81,50,63,63,0,25,76,76,35.81,50,76,76,18.5,19.5,19.5
Запчасти для планшета,213683057,"Miscellaneous accessories/Запчасти Access/Запчасти для планшетных компьютеров, электронных книг Access/Запчасти для планшета",Матрица HSD101PWW1 F01,Экран для телефона Y S5360 3'',8585,3.0,2.0,0.5,0.15,Продавец,0,0,0,0,,,2613.0000,35,0,0,0,143.72,50,63,63,0,25,76,76,143.72,50,76,76,18.5,19.5,19.5
Корпуса для телефонов,213684155,Miscellaneous accessories/Запчасти Access/Запчасти для телефонов Access/Корпуса для телефонов,Лоток для SIM-карты Huawei Nova 3E золотой,Экран для телефона Y S5360 3'',78355,0.7,0.7,0.5,0.01,Продавец,0,0,0,0,FBS,,275.0000,3,0,0,0,11.99,50,58,58,0,25,70,70,11.99,50,70,70,18.5,19.5,19.5
Корпуса для телефонов,213684156,Miscellaneous accessories/Запчасти Access/Запчасти для телефонов Access/Корпуса для телефонов,Лоток для SIM-карты Huawei Nova 3i красный,Экран для телефона Y S5360 3'',78361,0.7,0.7,0.5,0.01,Продавец,0,0,0,0,FBS,,205.0000,3,0,0,0,11.28,50,58,58,0,25,70,70,11.28,50,70,70,18.5,19.5,19.5
Корпуса для телефонов,213684157,Miscellaneous accessories/Запчасти Access/Запчасти для телефонов Access/Корпуса для телефонов,Лоток для SIM-карты Huawei Nova 3E розовый,Экран для телефона Y S5360 3'',78357,0.7,0.7,0.5,0.01,Продавец,0,0,0,0,FBS,,195.0000,3,0,0,0,10.73,50,58,58,0,25,70,70,10.73,50,70,70,18.5,19.5,19.5
Корпуса для телефонов,213684158,Miscellaneous accessories/Запчасти Access/Запчасти для телефонов Access/Корпуса для телефонов,Лоток для SIM-карты Huawei Nova 3E черный,Экран для телефона Y S5360 3'',78354,0.7,0.7,0.5,0.01,Продавец,0,0,0,0,FBS,,287.0000,4,0,0,0,15.79,50,58,58,0,25,70,70,15.79,50,70,70,18.5,19.5,19.5
Корпуса для телефонов,213684159,Miscellaneous accessories/Запчасти Access/Запчасти для телефонов Access/Корпуса для телефонов,Лоток для SIM-карты Huawei Nova 3 голубой,Экран для телефона Y S5360 3'',78350,0.7,0.7,0.5,0.01,Продавец,0,0,0,0,FBS,,205.0000,3,0,0,0,11.28,50,58,58,0,25,70,70,11.28,50,70,70,18.5,19.5,19.5
Корпуса для телефонов,213684160,Miscellaneous accessories/Запчасти Access/Запчасти для телефонов Access/Корпуса для телефонов,Лоток для SIM-карты Huawei Nova 2 черный,Экран для телефона Y S5360 3'',78344,0.7,0.7,0.5,0.01,Продавец,0,0,0,0,,,371.0000,5,0,0,0,20.41,50,58,58,0,25,70,70,20.41,50,70,70,18.5,19.5,19.5
Корпуса для телефонов,213684161,Miscellaneous accessories/Запчасти Access/Запчасти для телефонов Access/Держатели SIM-карты для телефонов,Лоток для SIM-карты Huawei Nova 3i синий,Экран для телефона Y S5360 3'',78360,0.7,0.7,0.5,0.01,Продавец,0,0,0,0,FBS,,214.0000,3,0,0,0,11.77,50,58,58,0,25,70,70,11.77,50,70,70,18.5,19.5,19.5
Корпуса для телефонов,213684162,Miscellaneous accessories/Запчасти Access/Запчасти для телефонов Access/Держатели SIM-карты для телефонов,Лоток для SIM-карты Huawei Nova 3i белый,Экран для телефона Y S5360 3'',78359,0.7,0.7,0.5,0.01,Продавец,0,0,0,0,FBS,,207.0000,3,0,0,0,10.78,50,58,58,0,25,70,70,10.78,50,70,70,18.5,19.5,19.5
Корпуса для телефонов,213684163,Miscellaneous accessories/Запчасти Access/Запчасти для телефонов Access/Корпуса для телефонов,Лоток для SIM-карты Huawei Nova 3 золотой,Экран для телефона Y S5360 3'',78352,0.7,0.7,0.5,0.01,Продавец,0,0,0,0,FBS,,198.0000,3,0,0,0,10.89,50,58,58,0,25,70,70,10.89,50,70,70,18.5,19.5,19.5
Корпуса для телефонов,213684164,Miscellaneous accessories/Запчасти Access/Запчасти для телефонов Access/Корпуса для телефонов,Лоток для SIM-карты Huawei Nova 4E белый,Экран для телефона Y S5360 3'',78366,0.7,0.7,0.5,0.01,Продавец,0,0,0,0,FBS,,195.0000,3,0,0,0,10.73,50,58,58,0,25,70,70,10.73,50,70,70,18.5,19.5,19.5
